Date;Screen Name;Full Name;Tweet Text;Tweet ID;App;Followers;Follows;Retweets;Favorites;Verfied;User Since;Location;Bio;Profile Image;Google Maps;tweet text;eq?;random;Positive for CL? 1=Yes, 0=No
01.06.17 4:33;@fernandezlennin;Lennin Fernandez T.;@ClaudiaLopez Sancocho esperanzador. Faltan ingredientes. Falta piedad, falta clara falta petro. Buen primer paso.;870241784630325000;Twitter for Android;2342;2031;0;0;No;02.05.2010;Valledupar, Colombia;Tejiendo el amor, los sueños y la esperanza de una Colombia digna y humana.;View;;@claudialopez sancocho esperanzador. faltan ingredientes. falta piedad, falta clara falta petro. buen primer paso.;FALSCH;0,003794823;1
02.06.17 23:33;@pangel1960;Pedro Angel;@roger5co @ClaudiaLopez @macdonal5 Y los políticos chocoanos que tal son? Y la senadora Lopez tan cachaca y ganando… https://t.co/yTpbqUiTZ0;870891089535926000;Twitter for iPhone;1018;2346;0;0;No;05.02.2013;Plentzia, Bizkaia, España;Humanista, Liberal (aquí no me refiero al partido político colombiano), lector, a veces pienso. Me gusta como piensa Christopher Hitchens.;View;;@roger5co @claudialopez @macdonal5 y los políticos chocoanos que tal son? y la senadora lopez tan cachaca y ganando… ;FALSCH;0,003842943;0
30.05.17 6:25;@huitzi1986;juan santa;@Js_Galan @SuperOOTv @petrogustavo @ClaudiaLopez @JERobledo @piedadcordoba @NicolasMaduro Es que la estrategia del… https://t.co/YXa0ltE32c;869545205397061000;Twitter for Windows;51;238;0;0;No;29.11.2016;Dosquebradas, Colombia;;View;;@js_galan @superootv @petrogustavo @claudialopez @jerobledo @piedadcordoba @nicolasmaduro es que la estrategia del… ;FALSCH;0,003890478;0
26.05.17 6:26;@Alejohv31;Alejo Herrera V;@VickyDavilaH @ClaudiaLopez Petro el asesino q destruyo Bogotá ? C. López la reina del ausentismo en el congreso ?… https://t.co/tgF16Md1vY;868096111919026000;Twitter for iPhone;113;191;1;9;No;12.04.2010;;Hijo de ana y de alberto. Hermano de sebastian (el + grande). Padrino de samuel. Rockstar y futbolista frustrado. Volviendo a lo basico. Siempre amanece!;View;;@vickydavilah @claudialopez petro el asesino q destruyo bogotá ? c. lópez la reina del ausentismo en el congreso ?… ;FALSCH;0,003917148;0
05.06.17 5:40;@andresdapena198;Jorge Andrés Dapena;@ClaudiaLopez @dgomezco No hay que ser un genio. Falta de infraestructura, altos costos de transporte y energía, re… https://t.co/sEp8SQMldE;871708215247032000;Twitter for Android;61;200;0;0;No;21.08.2013;Medellín, Colombia;Ingeniero informático, egresado de la UPB. Emprendedor, socio de la empresa Smart Solutions S.A.S. En la cual soy director de servicios y tecnología.;View;;@claudialopez @dgomezco no hay que ser un genio. falta de infraestructura, altos costos de transporte y energía, re… ;FALSCH;0,004036552;0
25.05.17 16:19;@diferoh;diferoh;@CarlosGut_ @monorom_rom @ClaudiaLopez @EnriquePenalosa Eso también es democracia....;867882898061496000;Twitter for Android;271;549;0;1;No;14.11.2007;Pereira, Colombia;Tengo la vida y en abundancia, exprocastinador en tratamiento y recuperación.;View;;@carlosgut_ @monorom_rom @claudialopez @enriquepenalosa eso también es democracia....;FALSCH;0,004099258;1
29.05.17 6:29;@fgarridoserrano;FEDERICO GARRIDO S;@ClaudiaLopez @DanielSamperO Pero no con el sueldo mínimo.;869183978099675000;Twitter for Android;33;308;0;0;No;25.04.2012;;AMO A MI SELECCION COLOMBIA, AMERICA DE CALI Y REAL MADRID;View;;@claudialopez @danielsampero pero no con el sueldo mínimo.;FALSCH;0,004184835;1
30.05.17 17:34;@maeporty;María E.;RT @andresportillo_: Sen @ClaudiaLopez arma un referendo contra la corrupción, pero ella es quien roba a los colombianos ausentandose de su…;869713629897252000;Twitter for Android;6771;2080;10;0;No;30.08.2011;Cali, Valle del Cauca,Colombia;Colombiana en #ResistenciaCiudadana -#VotéNO #UribistaVotaUribista.;View;;rt @andresportillo_: sen @claudialopez arma un referendo contra la corrupción, pero ella es quien roba a los colombianos ausentandose de su…;FALSCH;0,004206598;0
25.05.17 8:55;@Alonrop;Alonso Rodríguez P;@MigueOspino @felipe020591 @ClaudiaLopez @JERobledo Creo que el tema específico aquí es si harán coalición. Y si el… https://t.co/8KzXkTaGgQ;867771015291600000;Twitter for Android;5505;5748;0;1;No;19.08.2013;Colombia;La Política como 'norma de conducta universal' |Conmovido: Causas Sociales-Derechos | #SíALaPAZ __ #EsPorLasVíctimas ______;View;;@migueospino @felipe020591 @claudialopez @jerobledo creo que el tema específico aquí es si harán coalición. y si el… ;FALSCH;0,004316904;1
05.06.17 4:08;@LuisalfLopez;Martín pescador;RT @ClaudiaLopez: @Julian4361 Qué obsesión .... estoy interpretando unos datos de la Registraduría!;871685253085134000;Twitter for iPhone;99;287;2;0;No;23.01.2013;;;View;;rt @claudialopez: @julian4361 qué obsesión .... estoy interpretando unos datos de la registraduría!;FALSCH;0,004383943;0
24.05.17 16:48;@rioskeca;Kevin Caicedo A.____;@ClaudiaLopez @CNE_COLOMBIA Definitivamente usted se convirtió en político que promueve ilegalidad, terroristas, re… https://t.co/iYNfZfQSZE;867527823283675000;Twitter for Android;839;1286;0;1;No;25.01.2012;;____ Negocios Internacionales __ Nacionalista - Centro Derecha ______ ____;View;;@claudialopez @cne_colombia definitivamente usted se convirtió en político que promueve ilegalidad, terroristas, re… ;FALSCH;0,004451283;0
24.05.17 19:33;@sarittapin;Sara Pinzon;Contando las horas para ver a @ClaudiaLopez #Urosario;867569181847416000;Twitter for Android;415;1830;0;0;No;25.02.2012;colombia;#IdentidadLibre Estudiante de derecho amante de los libros y las gomitas;View;;contando las horas para ver a @claudialopez #urosario;FALSCH;0,004623558;1
01.06.17 8:35;@Robertomd1811;Roberto Martinez D;A @petrogustavo le pasó su cuarto de hora, después del fracaso de su populismo en Bogotá @DCoronell @ClaudiaLopez https://t.co/hYB3gUGTXU;870302856674521000;Twitter Web Client;376;1278;0;0;No;16.04.2014;La Paz un derecho de todos. ;romainversionesrobertomd@gmail.com;View;;a @petrogustavo le pasó su cuarto de hora, después del fracaso de su populismo en bogotá @dcoronell @claudialopez ;FALSCH;0,004872758;1
01.06.17 22:14;@crlscammac;Carlos  _;RT @Neto1742: @JERobledo @ClaudiaLopez @sergio_fajardo @navarrowolff @PoloDemocratico Si en este proyecto no se encuentra el señor @petrogu…;870508952739487000;Twitter for Android;595;703;2;0;No;27.09.2011;España;Derecho y Política | Colombo español | Progresista | Podemos cambiar España y Colombia. Veritas filia temporis. #PetroPresidente2018;View;;rt @neto1742: @jerobledo @claudialopez @sergio_fajardo @navarrowolff @polodemocratico si en este proyecto no se encuentra el señor @petrogu…;FALSCH;0,004903358;0
03.06.17 7:19;@Andrujar31;Andres Rojas;RT @CrodZmart: @HugoherreraB @Andrujar31 @juanfmontoyar @Gatoamaya5 @_EnriqueHiggins @ClaudiaLopez @FicoGutierrez Señor, yo no defiendo ...…;871008432329039000;Twitter for iPhone;816;1634;1;0;No;29.10.2010;Aquí !!;Reconciliación= Paz Colombia;View;;rt @crodzmart: @hugoherrerab @andrujar31 @juanfmontoyar @gatoamaya5 @_enriquehiggins @claudialopez @ficogutierrez señor, yo no defiendo ...…;FALSCH;0,004997505;0
02.06.17 16:08;@deje_alguito;Alvaro Rodriguez;@juniortello @Que_esperanza @Junasu_097 @navarrowolff @petrogustavo @ClaudiaLopez De que nube me acabó de bajar, lo… https://t.co/5mKVapsokD;870779081146630000;Twitter Web Client;81;210;0;0;No;01.07.2011;Bogotá, Colombia;Ingeniero Ambiental. desplazado por el desempleo en Cúcuta. Crítico de los políticos corruptos. Cada vez hay menos oportunidad de salvar el planeta.!Ayúdalo!!;View;;@juniortello @que_esperanza @junasu_097 @navarrowolff @petrogustavo @claudialopez de que nube me acabó de bajar, lo… ;FALSCH;0,005008234;0
27.05.17 18:40;@JCaicedo6;Jrg.Caicedo;@gusgomez1701 @ClaudiaLopez Cifras erradas las de Claudita. En #Santander suspendieron la recolección de firmas, po… https://t.co/xRtUOPvv6y;868643057675247000;Twitter for Android;872;569;0;0;No;26.04.2011;Bucaramanga, Colombia;Periodista con experiencia en información Política, Jurídica y Orden público. Crítico por excelencia y trabajando para la Opinión Pública.;View;;@gusgomez1701 @claudialopez cifras erradas las de claudita. en #santander suspendieron la recolección de firmas, po… ;FALSCH;0,005045112;0
24.05.17 21:11;@BecerraPoved;Rafael Becerra Poved;@ClaudiaLopez @charry_manager @EnriquePenalosa ¿Señora usted es quien habla de anticorrpción? , que verguenza. Los… https://t.co/13bl7oJPOv;867593901154217000;Twitter for Android;17;93;0;0;No;16.05.2017;;;View;;@claudialopez @charry_manager @enriquepenalosa ¿señora usted es quien habla de anticorrpción? , que verguenza. los… ;FALSCH;0,005093911;0
02.06.17 16:05;@deje_alguito;Alvaro Rodriguez;@juniortello @Que_esperanza @Junasu_097 @navarrowolff @petrogustavo @ClaudiaLopez https://t.co/EA53BRSFxk, esta rev… https://t.co/hPl3ECkxyS;870778386406420000;Twitter Web Client;81;210;0;0;No;01.07.2011;Bogotá, Colombia;Ingeniero Ambiental. desplazado por el desempleo en Cúcuta. Crítico de los políticos corruptos. Cada vez hay menos oportunidad de salvar el planeta.!Ayúdalo!!;View;;@juniortello @que_esperanza @junasu_097 @navarrowolff @petrogustavo @claudialopez , esta rev… ;FALSCH;0,005097141;0
30.05.17 14:27;@auria_vargas;@Lamaga;RT @JotaMome: @WRadioColombia No es raro q @ClaudiaLopez igual a Santos saque cifras del talego donde guardó lo q l tocó d Mermelada en Ree…;869666684998746000;Twitter for Android;248;706;1;0;No;24.01.2017;Antioquia, Colombia;amo mi patria,me encanta la libertad,añoro estar en el espacio sideral con mi colombia saliendo adelante,libre de todos aquellos que no deseen lo mismo;View;;rt @jotamome: @wradiocolombia no es raro q @claudialopez igual a santos saque cifras del talego donde guardó lo q l tocó d mermelada en ree…;FALSCH;0,005105309;0
01.06.17 11:34;@Danielgnate;Danedgan;@JERobledo @ClaudiaLopez @sergio_fajardo @navarrowolff @PoloDemocratico Un ortodoxo, terco, radical como Ud no cabe… https://t.co/WAgdQJx7Pr;870347940891688000;Twitter for iPhone;54;231;0;0;No;27.12.2014;;Abogado, Especialista en Seguridad Social, Estudios de Respondabilidad Medica. Siempre buscando progresar de la mano de Dios!!!;View;;@jerobledo @claudialopez @sergio_fajardo @navarrowolff @polodemocratico un ortodoxo, terco, radical como ud no cabe… ;FALSCH;0,005124412;0
25.05.17 18:59;@ElDarioAndradr;Dario Andrade;"@ClaudiaLopez La señora le decía ""dotora, dotora,"" pero ella prefirió hablar con el presidente de junta que es el q… https://t.co/7x9OprJGMG";867923168605982000;Twitter for iPhone;37;74;0;0;No;23.02.2014;;;View;;"@claudialopez la señora le decía ""dotora, dotora,"" pero ella prefirió hablar con el presidente de junta que es el q… ";FALSCH;0,005167013;0
27.05.17 6:44;@esteban_epc;Esteban Palacio;@ClaudiaLopez hablando de coherencia? Que chistazo! https://t.co/HMuPGmyI5c;868462821511749000;Twitter for Android;107;176;1;0;No;11.11.2009;;Estudiante de Ingenieria Geológica de la Universidad Nacional de Colombia;View;;@claudialopez hablando de coherencia? que chistazo! ;FALSCH;0,005207777;0
26.05.17 8:37;@will_whitenoise;Will;@purryserrano @VickyDavilaH @ClaudiaLopez Como lo volteó en las pasadas presidenciales ____________;868129005110743000;Twitter for iPhone;220;807;1;0;No;07.04.2009;San Francisco, CA;The simple life.;View;;@purryserrano @vickydavilah @claudialopez como lo volteó en las pasadas presidenciales ____________;FALSCH;0,005215833;1
24.05.17 16:56;@carlos01ignacio;carlosignacioescobar;@ClaudiaLopez @CConstitucional Corrupcion;867529723349487000;Twitter for Android;32;104;0;0;No;20.07.2016;;;View;;@claudialopez @cconstitucional corrupcion;FALSCH;0,005238371;1
24.05.17 17:34;@Felipe_PrietoS;Felipe Prieto;@Edullano @ClaudiaLopez Aunque muchos seamos razonables y no apoyemos a Vargas Lleras, muchos otros se van a vender… https://t.co/rJb5qIcZIY;867539234219077000;Twitter for iPhone;195;113;0;1;No;30.09.2010;Colombia;Bogotá;View;;@edullano @claudialopez aunque muchos seamos razonables y no apoyemos a vargas lleras, muchos otros se van a vender… ;FALSCH;0,005285917;1
24.05.17 16:59;@doffygordo;doffycuadros;@ClaudiaLopez @CNE_COLOMBIA SE ACUERDAN QUE LA GRITONA ERA AMIGA DE PEÑALOSA Y HASTA HIZO CAMPAÑA CON ÉL PARA PRESI… https://t.co/C1r5gqUtdt;867530448578260000;Twitter for Android;155;363;1;4;No;05.03.2014;;;View;;@claudialopez @cne_colombia se acuerdan que la gritona era amiga de peñalosa y hasta hizo campaña con él para presi… ;FALSCH;0,005302856;0
27.05.17 14:03;@franroquez;Francisco;Si @JERobledo @petrogustavo y @ClaudiaLopez siguen insistiendo en su propia candidatura, el próximo presidente será Vargas Lleras. Pobre Col;868573327098617000;Twitter for iPhone;28;44;0;0;No;04.01.2011;;;View;;si @jerobledo @petrogustavo y @claudialopez siguen insistiendo en su propia candidatura, el próximo presidente será vargas lleras. pobre col;FALSCH;0,005498888;0
29.05.17 13:47;@leonor_arocha;Leonor Arocha;RT @ClaudiaLopez: #GraciasTotales a estos Senadores y Representantes a la Camara que votaron NO a #ReferefendoDiscriminatorio y protegieron…;869294202773024000;Twitter for Android;3;29;980;0;No;04.01.2016;;;View;;rt @claudialopez: #graciastotales a estos senadores y representantes a la camara que votaron no a #referefendodiscriminatorio y protegieron…;FALSCH;0,005519233;1
29.05.17 3:56;@osmairoperez;Osma eduar;@ClaudiaLopez Doctora Claudia, clara no es la enemiga, no se equivoque. Lanzar dardos a todos lados para hacer cree… https://t.co/syp8YgkZXm;869145342549381000;Twitter for Android;12;42;0;0;No;10.06.2013;;;View;;@claudialopez doctora claudia, clara no es la enemiga, no se equivoque. lanzar dardos a todos lados para hacer cree… ;FALSCH;0,005794635;0
25.05.17 17:22;@ElsaMarinovic;Elsa Marinovich;@ClaudiaLopez Incluida la votación del @CeDemocratico ______;867898598041600000;Twitter Web Client;322;561;0;0;No;15.07.2015;Bogotá, Colombia;¿Pesa demasiado la responsabilidad de decir en voz alta lo que otros callan?;View;;@claudialopez incluida la votación del @cedemocratico ______;FALSCH;0,006121044;0
25.05.17 12:55;@mdcirujano;Santiago Perez;@jbecerra37 @omarfava1 @ClaudiaLopez @EnriquePenalosa Al que llamas hoy corrupto procurador el año entrante será TU presidente;867831466767548000;Twitter for Android;2194;3751;0;0;No;20.10.2011;Bogotá Caracas;Medico Cirujano Plastico y Reconstructivo t rabajo en el Hospital Militar, Extrovertido, Mente abierta, disfruto la vida al maximo, URIBISTA Y QUE?;View;;@jbecerra37 @omarfava1 @claudialopez @enriquepenalosa al que llamas hoy corrupto procurador el año entrante será tu presidente;FALSCH;0,00613072;0
27.05.17 19:24;@victori18828980;vickyra1;@ClaudiaLopez Maravilloso concierto con un recorrido completo por sus grandes éxitos y nueva producción. Estuve ano… https://t.co/3dSJUyvqBK;868654250691371000;Twitter for Android;317;701;0;0;No;14.06.2016;Medellín, Colombia;Abogada Udea especialización EAFIT y UdeA;View;;@claudialopez maravilloso concierto con un recorrido completo por sus grandes éxitos y nueva producción. estuve ano… ;FALSCH;0,006314964;1
25.05.17 8:51;@angaritaleon172;Rober Jesus Angarita;@lafm @ClaudiaLopez está señora es puro cacareo y nada de aquello;867769996780474000;Twitter for iPhone;1;26;0;0;No;13.01.2017;;;View;;@lafm @claudialopez está señora es puro cacareo y nada de aquello;FALSCH;0,006390091;0
25.05.17 20:25;@santiagosernago;Santiago Serna G.;@jcgarcia16 @ClaudiaLopez @SenadoGovCo Mas bien vaya y alabe su monseñor ORDOÑEZ,;867944770949206000;Twitter for Android;333;860;0;0;No;14.05.2015;Colombia;Colombiano,Orgullosamente latino. Instagram y Snapchat:santiagoserna9;View;;@jcgarcia16 @claudialopez @senadogovco mas bien vaya y alabe su monseñor ordoñez,;FALSCH;0,00646425;0
31.05.17 0:20;@DavjdScharlot;David Scharlott __;@Burns055 @ClaudiaLopez no lo hará le gusta el show !;869815887980777000;Twitter Web Client;256;1189;0;0;No;22.02.2015;Copenhagen, Denmark;ProudlyCanadian\Fierd'êtreCanadien Aalborg University\\ MacEwan University________________ Hospitality\Tourism Industry En\Fr\Sp\Sw;View;;@burns055 @claudialopez no lo hará le gusta el show !;FALSCH;0,006496904;0
29.05.17 20:20;@ajuala_mentes;Ajuala Mentes;@ClaudiaLopez TE ADMIRABA, PERO TIENES DIABETES DE TANTA MERMELADA, TUS PALABRAS HOY NO COMPAGINAN CON TU COMEDERA DE MERMELADA...;869392972172988000;Twitter Lite;0;11;0;0;No;29.05.2017;;;View;;@claudialopez te admiraba, pero tienes diabetes de tanta mermelada, tus palabras hoy no compaginan con tu comedera de mermelada...;FALSCH;0,006869979;0
05.06.17 14:24;@WilsonRuizR;Wilson Ruiz;@ClaudiaLopez @PartidoVerdeCoL El proximo presidente no debe ser ni Uribista ni Antiuribista para acabar esa terrib… https://t.co/TJFWOQH0AA;871840222677532000;Twitter Web Client;26;38;0;0;No;17.01.2016;Bogotá, D.C., Colombia;Guía de Turismo amo mi ciudad y mi país. Amante de los viajes y Padre de Camila & Gabriel.;View;;@claudialopez @partidoverdecol el proximo presidente no debe ser ni uribista ni antiuribista para acabar esa terrib… ;FALSCH;0,006892097;0
29.05.17 12:23;@JOSECHAMORR;JOSE A. CHAMORRO M.;@muorb @miguelosorno80 @waltermunevar @Tunja_Boy @Alvasquezmore @petrogustavo @ClaudiaLopez @sergio_fajardo Eso es… https://t.co/JZtXspYJ33;869272969448697000;Twitter for Android;5;112;0;0;No;26.03.2014;Kra 20 # 8-48 El Banco, Magd.;Nacido y residenciado en el Banco Magdalena.;View;;@muorb @miguelosorno80 @waltermunevar @tunja_boy @alvasquezmore @petrogustavo @claudialopez @sergio_fajardo eso es… ;FALSCH;0,007058822;0
02.06.17 19:59;@SebasMinogueT;SebasMinogueTorres__;RT @RakzoFr: #RompeLosFormatos Una mujer como presidenta y más que mujer emprendedora justa y critica ____@ClaudiaLopez https://t.co/yhfNoSAK…;870837242742411000;Twitter Web Client;1308;4983;1;0;No;02.01.2015;Bogotá D.C.;Hospitality Administrator. @KylieMinogue's and @KatyPerry's Fan. @RealMadrid's Fan. Showbiz Fan. #PWTColombia #HalaMadrid #HalaJames;View;;rt @rakzofr: #rompelosformatos una mujer como presidenta y más que mujer emprendedora justa y critica ____@claudialopez ;FALSCH;0,00716353;1
30.05.17 6:59;@glomago2012;Gg;@santiagosernago @MRosalesSalazar @ActuemosInfo @ClaudiaLopez Si esa esa es la solución,versión machuna d dictadorz… https://t.co/ooslOGmX77;869553971307978000;Twitter for Android;108;282;0;0;No;27.05.2012;;;View;;@santiagosernago @mrosalessalazar @actuemosinfo @claudialopez si esa esa es la solución,versión machuna d dictadorz… ;FALSCH;0,007172379;0
